scenario_id,radius_km,client_tw_hours,client_tw_start,client_tw_end,depot_tw_start,depot_tw_end,service_time_sec,pharmacies_count,vehicles_used,total_distance_km,total_time_sec,execution_time_sec,status,timestamp
50_09_04,50,9,25200,57600,18000,68400,240,397,7,1441.6577999999993,209158,59.06478691101074,OK,2025-09-16T03:44:16.149582
50_09_05,50,9,25200,57600,18000,68400,300,397,8,1558.1544000000004,237800,59.38324785232544,OK,2025-09-16T03:45:15.678275
50_09_06,50,9,25200,57600,18000,68400,360,397,8,1474.2711000000002,258756,30.097432851791382,OK,2025-09-16T03:45:45.924704
50_09_07,50,9,25200,57600,18000,68400,420,397,9,1593.8984,286177,29.79203200340271,OK,2025-09-16T03:46:15.864042
50_09_08,50,9,25200,57600,18000,68400,480,397,10,1534.6371999999988,306776,59.17041206359863,OK,2025-09-16T03:47:15.189126
50_09_09,50,9,25200,57600,18000,68400,540,397,11,1538.0228000000002,328718,62.51213097572327,OK,2025-09-16T03:48:17.849655
50_09_10,50,9,25200,57600,18000,68400,600,397,11,1483.569699999999,349314,29.105793952941895,OK,2025-09-16T03:48:47.103938
50_10_01,50,10,25200,61200,18000,68400,60,397,5,1400.8972999999983,136720,29.32129406929016,OK,2025-09-16T03:49:16.563056
50_10_02,50,10,25200,61200,18000,68400,120,397,5,1459.4086000000004,163106,29.33226490020752,OK,2025-09-16T03:49:46.037675
50_10_03,50,10,25200,61200,18000,68400,180,397,6,1399.9223999999995,183798,29.601222038269043,OK,2025-09-16T03:50:15.769775
50_10_04,50,10,25200,61200,18000,68400,240,397,6,1521.3582,212340,59.12704586982727,OK,2025-09-16T03:51:15.038467
50_10_05,50,10,25200,61200,18000,68400,300,397,7,1618.3600999999985,238921,29.482742071151733,OK,2025-09-16T03:51:44.664817
50_10_06,50,10,25200,61200,18000,68400,360,397,8,1522.090799999999,259792,29.492227792739868,OK,2025-09-16T03:52:14.308518
50_10_07,50,10,25200,61200,18000,68400,420,397,8,1426.8878999999986,278601,29.363550901412964,OK,2025-09-16T03:52:43.812118
50_10_08,50,10,25200,61200,18000,68400,480,397,9,1583.0145999999995,308680,59.423229932785034,OK,2025-09-16T03:53:43.389890
50_10_09,50,10,25200,61200,18000,68400,540,397,10,1502.403599999998,328449,29.49688196182251,OK,2025-09-16T03:54:13.042432
50_10_10,50,10,25200,61200,18000,68400,600,397,10,1546.9038000000005,352388,62.62685203552246,OK,2025-09-16T03:55:15.811280
55_02_01,55,2,25200,32400,18000,68400,60,419,21,2040.7564000000002,171627,30.400718927383423,OK,2025-09-16T03:55:46.410510
55_02_02,55,2,25200,32400,18000,68400,120,419,24,2031.1325999999988,195300,30.128203868865967,OK,2025-09-16T03:56:16.742641
55_02_03,55,2,25200,32400,18000,68400,180,419,27,2148.2174999999993,222977,30.396196126937866,OK,2025-09-16T03:56:47.345467
55_02_04,55,2,25200,32400,18000,68400,240,419,31,2239.3504000000003,250195,60.24712085723877,OK,2025-09-16T03:57:47.818247
55_02_05,55,2,25200,32400,18000,68400,300,419,33,2307.8244999999997,276708,60.17732286453247,OK,2025-09-16T03:58:48.222351
55_02_06,55,2,25200,32400,18000,68400,360,419,37,2305.987900000001,300492,30.132917881011963,OK,2025-09-16T03:59:18.590653
55_02_07,55,2,25200,32400,18000,68400,420,419,40,2449.128799999999,329339,30.337570190429688,OK,2025-09-16T03:59:49.176500
55_02_08,55,2,25200,32400,18000,68400,480,419,43,2656.6603999999998,358809,60.61896085739136,OK,2025-09-16T04:00:50.047357
55_02_09,55,2,25200,32400,18000,68400,540,419,46,2708.630899999999,382927,60.44792127609253,OK,2025-09-16T04:01:50.763165
55_02_10,55,2,25200,32400,18000,68400,600,419,49,2621.8022,399637,30.45966911315918,OK,2025-09-16T04:02:21.509172
55_03_01,55,3,25200,36000,18000,68400,60,419,14,1798.2941999999996,159221,30.517745971679688,OK,2025-09-16T04:02:52.202861
55_03_02,55,3,25200,36000,18000,68400,120,419,16,1856.7175000000002,186508,30.40417504310608,OK,2025-09-16T04:03:22.803440
55_03_03,55,3,25200,36000,18000,68400,180,419,19,1828.7153000000012,209776,30.293859004974365,OK,2025-09-16T04:03:53.309694
55_03_04,55,3,25200,36000,18000,68400,240,419,21,1953.4726999999987,239056,30.406962871551514,OK,2025-09-16T04:04:23.915052
55_03_05,55,3,25200,36000,18000,68400,300,419,23,2001.0672000000015,265547,30.354294776916504,OK,2025-09-16T04:04:54.475764
55_03_06,55,3,25200,36000,18000,68400,360,419,26,2084.4929000000006,292650,30.504736185073853,OK,2025-09-16T04:05:25.182179
55_03_07,55,3,25200,36000,18000,68400,420,419,27,2105.2589000000003,316890,30.228798866271973,OK,2025-09-16T04:05:55.628758
55_03_08,55,3,25200,36000,18000,68400,480,419,29,2174.2305999999985,341191,30.275248050689697,OK,2025-09-16T04:06:26.123388
55_03_09,55,3,25200,36000,18000,68400,540,419,31,2254.392800000002,368659,30.683441162109375,OK,2025-09-16T04:06:57.020989
55_03_10,55,3,25200,36000,18000,68400,600,419,33,2218.3163999999997,389675,30.39212703704834,OK,2025-09-16T04:07:27.629268
55_04_01,55,4,25200,39600,18000,68400,60,419,11,1661.1288,153601,30.035176038742065,OK,2025-09-16T04:07:57.824311
55_04_02,55,4,25200,39600,18000,68400,120,419,12,1676.5187000000003,178062,60.51707315444946,OK,2025-09-16T04:08:58.508424
55_04_03,55,4,25200,39600,18000,68400,180,419,14,1803.6703999999997,208814,30.453530311584473,OK,2025-09-16T04:09:29.128859
55_04_04,55,4,25200,39600,18000,68400,240,419,16,1767.8232000000005,230385,60.157591819763184,OK,2025-09-16T04:10:29.460652
55_04_05,55,4,25200,39600,18000,68400,300,419,18,1937.6603999999995,261744,60.4825279712677,OK,2025-09-16T04:11:30.124505
55_04_06,55,4,25200,39600,18000,68400,360,419,19,1876.8211000000008,285086,60.40917611122131,OK,2025-09-16T04:12:30.734457
55_04_07,55,4,25200,39600,18000,68400,420,419,21,2009.592100000001,314607,30.52130389213562,OK,2025-09-16T04:13:01.443883
55_04_08,55,4,25200,39600,18000,68400,480,419,23,2035.2250000000006,338422,60.05157685279846,OK,2025-09-16T04:14:01.695195
55_04_09,55,4,25200,39600,18000,68400,540,419,24,2060.0948,361011,30.189763069152832,OK,2025-09-16T04:14:32.089889
55_04_10,55,4,25200,39600,18000,68400,600,419,26,2098.0842000000007,385221,30.604384660720825,OK,2025-09-16T04:15:02.928093
55_05_01,55,5,25200,43200,18000,68400,60,419,9,1693.9084999999995,154640,30.894056797027588,OK,2025-09-16T04:15:33.982333
55_05_02,55,5,25200,43200,18000,68400,120,419,10,1543.934300000001,171926,30.22878098487854,OK,2025-09-16T04:16:04.369956
55_05_03,55,5,25200,43200,18000,68400,180,419,12,1788.1327999999996,207930,60.62985706329346,OK,2025-09-16T04:17:05.171639
55_05_04,55,5,25200,43200,18000,68400,240,419,13,1752.7572000000014,231533,30.757164001464844,OK,2025-09-16T04:17:36.099151
55_05_05,55,5,25200,43200,18000,68400,300,419,14,1800.8693999999996,257170,60.39815402030945,OK,2025-09-16T04:18:36.672868
55_05_06,55,5,25200,43200,18000,68400,360,419,16,2031.7041999999988,290143,30.13867497444153,OK,2025-09-16T04:19:06.997512
55_05_07,55,5,25200,43200,18000,68400,420,419,17,1907.9856000000009,308983,30.52955913543701,OK,2025-09-16T04:19:37.703574
55_05_08,55,5,25200,43200,18000,68400,480,419,18,1857.0041999999999,331186,30.302316188812256,OK,2025-09-16T04:20:08.192856
55_05_09,55,5,25200,43200,18000,68400,540,419,20,1940.1732000000013,359287,30.06227731704712,OK,2025-09-16T04:20:38.439073
55_05_10,55,5,25200,43200,18000,68400,600,419,21,2008.0547000000004,386416,30.273786067962646,OK,2025-09-16T04:21:08.907969
55_06_01,55,6,25200,46800,18000,68400,60,419,7,1718.5892999999996,155407,30.396748065948486,OK,2025-09-16T04:21:39.454307
55_06_02,55,6,25200,46800,18000,68400,120,419,9,1696.1300000000012,179163,60.260542154312134,OK,2025-09-16T04:22:39.874119
55_06_03,55,6,25200,46800,18000,68400,180,419,10,1730.7485999999992,206517,30.03589701652527,OK,2025-09-16T04:23:10.072638
55_06_04,55,6,25200,46800,18000,68400,240,419,11,1783.8111999999983,231596,30.319247007369995,OK,2025-09-16T04:23:40.554866
55_06_05,55,6,25200,46800,18000,68400,300,419,12,1740.6005999999984,255791,30.40149188041687,OK,2025-09-16T04:24:11.123851
55_06_06,55,6,25200,46800,18000,68400,360,419,13,1743.8106999999993,279211,30.080471754074097,OK,2025-09-16T04:24:41.383299
55_06_07,55,6,25200,46800,18000,68400,420,419,14,1795.1303999999986,305210,30.268459796905518,OK,2025-09-16T04:25:11.821962
55_06_08,55,6,25200,46800,18000,68400,480,419,16,1856.3038999999997,332857,60.048980951309204,OK,2025-09-16T04:26:12.050325
55_06_09,55,6,25200,46800,18000,68400,540,419,17,1922.2387999999985,358613,30.1493399143219,OK,2025-09-16T04:26:42.391250
55_06_10,55,6,25200,46800,18000,68400,600,419,18,1784.5703000000008,376614,60.08049988746643,OK,2025-09-16T04:27:42.662177
55_07_01,55,7,25200,50400,18000,68400,60,419,7,1698.2572999999993,154504,59.91609501838684,OK,2025-09-16T04:28:42.744551
55_07_02,55,7,25200,50400,18000,68400,120,419,8,1628.8181,177930,60.068307876586914,OK,2025-09-16T04:29:42.976244
55_07_03,55,7,25200,50400,18000,68400,180,419,9,1696.9580999999998,204433,60.12008571624756,OK,2025-09-16T04:30:43.263398
55_07_04,55,7,25200,50400,18000,68400,240,419,9,1727.2503000000002,229356,60.0843870639801,OK,2025-09-16T04:31:43.513521
55_07_05,55,7,25200,50400,18000,68400,300,419,10,1701.9815999999985,253724,59.97162389755249,OK,2025-09-16T04:32:43.643887
55_07_06,55,7,25200,50400,18000,68400,360,419,12,1796.8624999999997,281173,60.160693883895874,OK,2025-09-16T04:33:43.977043
55_07_07,55,7,25200,50400,18000,68400,420,419,12,1786.7701000000002,305724,30.133952856063843,OK,2025-09-16T04:34:14.286509
55_07_08,55,7,25200,50400,18000,68400,480,419,13,1809.7426000000005,330951,60.254591941833496,OK,2025-09-16T04:35:14.710614
55_07_09,55,7,25200,50400,18000,68400,540,419,14,1877.4458,358233,60.0562686920166,OK,2025-09-16T04:36:14.949648
55_07_10,55,7,25200,50400,18000,68400,600,419,15,1836.516299999999,379023,60.086447954177856,OK,2025-09-16T04:37:15.219211
55_08_01,55,8,25200,54000,18000,68400,60,419,6,1636.1390000000015,151755,60.04654121398926,OK,2025-09-16T04:38:15.424729
55_08_02,55,8,25200,54000,18000,68400,120,419,7,1628.2302999999986,175986,59.97566890716553,OK,2025-09-16T04:39:15.557583
55_08_03,55,8,25200,54000,18000,68400,180,419,8,1667.6950000000006,202669,30.114441871643066,OK,2025-09-16T04:39:45.833770
55_08_04,55,8,25200,54000,18000,68400,240,419,8,1698.1482999999992,227741,60.188008069992065,OK,2025-09-16T04:40:46.186523
55_08_05,55,8,25200,54000,18000,68400,300,419,9,1618.6243999999992,248447,30.267346143722534,OK,2025-09-16T04:41:16.623664
55_08_06,55,8,25200,54000,18000,68400,360,419,10,1744.4983999999993,278553,30.440503120422363,OK,2025-09-16T04:41:47.224488
55_08_07,55,8,25200,54000,18000,68400,420,419,11,1687.312499999999,301545,60.05339980125427,OK,2025-09-16T04:42:47.445878
55_08_08,55,8,25200,54000,18000,68400,480,419,12,1783.3531999999996,331704,59.91773986816406,OK,2025-09-16T04:43:47.536149
55_08_09,55,8,25200,54000,18000,68400,540,419,13,1792.8731999999986,354119,60.08567500114441,OK,2025-09-16T04:44:47.787002
55_08_10,55,8,25200,54000,18000,68400,600,419,14,1875.021299999998,382782,30.164210081100464,OK,2025-09-16T04:45:18.134541
55_09_01,55,9,25200,57600,18000,68400,60,419,5,1674.225099999999,153225,30.589874982833862,OK,2025-09-16T04:45:48.879392
55_09_02,55,9,25200,57600,18000,68400,120,419,6,1614.6757000000014,174763,60.14368414878845,OK,2025-09-16T04:46:49.174948
55_09_03,55,9,25200,57600,18000,68400,180,419,7,1695.7504,203559,60.22369122505188,OK,2025-09-16T04:47:49.548513
55_09_04,55,9,25200,57600,18000,68400,240,419,8,1715.3701000000012,230144,63.22825908660889,OK,2025-09-16T04:48:52.937263
55_09_05,55,9,25200,57600,18000,68400,300,419,8,1724.3966999999998,254514,30.145567893981934,OK,2025-09-16T04:49:23.239217
55_09_06,55,9,25200,57600,18000,68400,360,419,9,1757.2923,280784,34.54034900665283,OK,2025-09-16T04:49:57.947588
55_09_07,55,9,25200,57600,18000,68400,420,419,10,1739.3259999999998,304305,30.122012853622437,OK,2025-09-16T04:50:28.234658
55_09_08,55,9,25200,57600,18000,68400,480,419,10,1686.3836999999999,325840,35.493847131729126,OK,2025-09-16T04:51:03.886311
55_09_09,55,9,25200,57600,18000,68400,540,419,11,1780.6374000000005,352921,30.136695861816406,OK,2025-09-16T04:51:34.185101
55_09_10,55,9,25200,57600,18000,68400,600,419,12,1730.5048999999983,376110,59.92319679260254,OK,2025-09-16T04:52:34.282609
55_10_01,55,10,25200,61200,18000,68400,60,419,5,1617.3532,151480,59.919310092926025,OK,2025-09-16T04:53:34.356111
55_10_02,55,10,25200,61200,18000,68400,120,419,6,1656.1428000000012,176846,59.92227101325989,OK,2025-09-16T04:54:34.438999
55_10_03,55,10,25200,61200,18000,68400,180,419,6,1583.3351,199472,30.080042839050293,OK,2025-09-16T04:55:04.671751
55_10_04,55,10,25200,61200,18000,68400,240,419,7,1732.1752000000004,229011,30.119102954864502,OK,2025-09-16T04:55:34.953092
55_10_05,55,10,25200,61200,18000,68400,300,419,7,1755.0046999999995,256080,30.000592947006226,OK,2025-09-16T04:56:05.132469
55_10_06,55,10,25200,61200,18000,68400,360,419,8,1669.8232000000014,277994,60.15893578529358,OK,2025-09-16T04:57:05.456065
55_10_07,55,10,25200,61200,18000,68400,420,419,9,1705.3306000000002,302761,59.76266598701477,OK,2025-09-16T04:58:05.382641
55_10_08,55,10,25200,61200,18000,68400,480,419,10,1719.119399999999,327352,29.835790157318115,OK,2025-09-16T04:58:35.386870
55_10_09,55,10,25200,61200,18000,68400,540,419,10,1769.197399999999,354954,29.844706058502197,OK,2025-09-16T04:59:05.399796
55_10_10,55,10,25200,61200,18000,68400,600,419,11,1755.3437000000001,379160,59.97599673271179,OK,2025-09-16T05:00:05.539409
60_02_01,60,2,25200,32400,18000,68400,60,447,23,2226.4073000000008,185269,61.32494497299194,OK,2025-09-16T05:01:07.071928
60_02_02,60,2,25200,32400,18000,68400,120,447,26,2460.5965999999994,221045,32.16543006896973,OK,2025-09-16T05:01:39.467633
60_02_03,60,2,25200,32400,18000,68400,180,447,30,2485.1260999999995,246705,31.55295705795288,OK,2025-09-16T05:02:11.254057
60_02_04,60,2,25200,32400,18000,68400,240,447,33,2586.3762999999994,274162,31.510768175125122,OK,2025-09-16T05:02:42.996815
60_02_05,60,2,25200,32400,18000,68400,300,447,36,2682.813700000001,303532,31.30449080467224,OK,2025-09-16T05:03:14.552126
60_02_06,60,2,25200,32400,18000,68400,360,447,41,2872.6106999999975,338218,31.402091026306152,OK,2025-09-16T05:03:46.219061
60_02_07,60,2,25200,32400,18000,68400,420,447,43,2932.8904999999977,365653,36.3800950050354,OK,2025-09-16T05:04:22.873408
60_02_08,60,2,25200,32400,18000,68400,480,447,47,3053.978799999996,392147,31.375218868255615,OK,2025-09-16T05:04:54.539244
60_02_09,60,2,25200,32400,18000,68400,540,447,50,3225.3134999999997,424033,101.38737511634827,OK,2025-09-16T05:06:36.221032
60_02_10,60,2,25200,32400,18000,68400,600,447,53,3389.994999999998,453015,101.74092221260071,OK,2025-09-16T05:08:18.279932
60_03_01,60,3,25200,36000,18000,68400,60,447,15,2053.8316999999997,176226,31.237180948257446,OK,2025-09-16T05:08:49.742616
60_03_02,60,3,25200,36000,18000,68400,120,447,18,2237.829599999998,210985,31.951165199279785,OK,2025-09-16T05:09:21.902941
60_03_03,60,3,25200,36000,18000,68400,180,447,21,2340.906300000001,240394,31.769389867782593,OK,2025-09-16T05:09:53.888233
60_03_04,60,3,25200,36000,18000,68400,240,447,23,2242.4776999999995,262155,31.244889974594116,OK,2025-09-16T05:10:25.327858
60_03_05,60,3,25200,36000,18000,68400,300,447,26,2543.5690999999965,298181,61.10122108459473,OK,2025-09-16T05:11:26.653954
60_03_06,60,3,25200,36000,18000,68400,360,447,28,2455.3222000000014,320295,31.348608016967773,OK,2025-09-16T05:11:58.230186
60_03_07,60,3,25200,36000,18000,68400,420,447,29,2398.5990999999967,343518,61.17706489562988,OK,2025-09-16T05:12:59.637126
60_03_08,60,3,25200,36000,18000,68400,480,447,32,2532.338199999997,373584,61.48389291763306,OK,2025-09-16T05:14:01.363570
60_03_09,60,3,25200,36000,18000,68400,540,447,35,2723.8344999999995,406884,36.91766095161438,OK,2025-09-16T05:14:38.543644
60_03_10,60,3,25200,36000,18000,68400,600,447,37,2672.496899999999,427154,31.182493209838867,OK,2025-09-16T05:15:09.972058
60_04_01,60,4,25200,39600,18000,68400,60,447,12,2133.235699999998,178668,61.10243797302246,OK,2025-09-16T05:16:11.263612
60_04_02,60,4,25200,39600,18000,68400,120,447,14,1961.0715999999995,199764,61.20821404457092,OK,2025-09-16T05:17:12.658946
60_04_03,60,4,25200,39600,18000,68400,180,447,16,2152.304899999999,231737,31.5300612449646,OK,2025-09-16T05:17:44.381122
60_04_04,60,4,25200,39600,18000,68400,240,447,18,2215.2441000000017,262435,31.127000093460083,OK,2025-09-16T05:18:15.709018
60_04_05,60,4,25200,39600,18000,68400,300,447,20,2192.1422000000016,286571,31.43398404121399,OK,2025-09-16T05:18:47.350517
60_04_06,60,4,25200,39600,18000,68400,360,447,21,2237.518899999999,313168,61.57783079147339,OK,2025-09-16T05:19:49.147790
60_04_07,60,4,25200,39600,18000,68400,420,447,23,2268.652500000002,340923,34.90119695663452,OK,2025-09-16T05:20:24.261455
60_04_08,60,4,25200,39600,18000,68400,480,447,25,2371.628699999998,369102,61.220455169677734,OK,2025-09-16T05:21:25.729277
60_04_09,60,4,25200,39600,18000,68400,540,447,26,2465.843399999997,398203,62.65863490104675,OK,2025-09-16T05:22:28.608895
60_04_10,60,4,25200,39600,18000,68400,600,447,28,2460.8100999999992,422129,64.342041015625,OK,2025-09-16T05:23:33.181007
60_05_01,60,5,25200,43200,18000,68400,60,447,10,2000.6474000000003,174551,31.290656089782715,OK,2025-09-16T05:24:04.656428
60_05_02,60,5,25200,43200,18000,68400,120,447,11,1973.634399999999,199384,31.24063491821289,OK,2025-09-16T05:24:36.081809
60_05_03,60,5,25200,43200,18000,68400,180,447,13,2046.0008999999995,227715,61.18484878540039,OK,2025-09-16T05:25:37.463870
60_05_04,60,5,25200,43200,18000,68400,240,447,14,2277.0289000000002,263364,31.60139489173889,OK,2025-09-16T05:26:09.272217
60_05_05,60,5,25200,43200,18000,68400,300,447,16,2104.4347999999986,282091,31.452587127685547,OK,2025-09-16T05:26:40.911222
60_05_06,60,5,25200,43200,18000,68400,360,447,17,2115.124799999999,309401,61.24443602561951,OK,2025-09-16T05:27:42.359884
60_05_07,60,5,25200,43200,18000,68400,420,447,18,2302.482399999999,341438,63.356101989746094,OK,2025-09-16T05:28:45.926314
60_05_08,60,5,25200,43200,18000,68400,480,447,20,2240.4628,367128,31.446603059768677,OK,2025-09-16T05:29:17.587325
60_05_09,60,5,25200,43200,18000,68400,540,447,21,2100.135800000001,384805,31.128000020980835,OK,2025-09-16T05:29:48.923521
60_05_10,60,5,25200,43200,18000,68400,600,447,23,2275.3880000000026,413540,31.190353870391846,OK,2025-09-16T05:30:20.323319
60_06_01,60,6,25200,46800,18000,68400,60,447,8,1905.7594000000008,169912,61.136038303375244,OK,2025-09-16T05:31:21.644051
60_06_02,60,6,25200,46800,18000,68400,120,447,9,1910.3251999999993,195118,31.643486976623535,OK,2025-09-16T05:31:53.473282
60_06_03,60,6,25200,46800,18000,68400,180,447,11,2055.5785000000005,227790,31.39812397956848,OK,2025-09-16T05:32:25.057268
60_06_04,60,6,25200,46800,18000,68400,240,447,12,1966.2953,251436,61.02773404121399,OK,2025-09-16T05:33:26.280155
60_06_05,60,6,25200,46800,18000,68400,300,447,13,2055.7024,281969,61.56285333633423,OK,2025-09-16T05:34:28.032094
60_06_06,60,6,25200,46800,18000,68400,360,447,14,1976.2179999999987,303853,31.099954843521118,OK,2025-09-16T05:34:59.320481
60_06_07,60,6,25200,46800,18000,68400,420,447,16,2176.4149000000007,338217,35.744367837905884,OK,2025-09-16T05:35:35.275590
60_06_08,60,6,25200,46800,18000,68400,480,447,17,2162.1202999999978,362161,61.012866735458374,OK,2025-09-16T05:36:36.508183
60_06_09,60,6,25200,46800,18000,68400,540,447,18,2109.026499999997,386306,31.29079794883728,OK,2025-09-16T05:37:07.995463
60_06_10,60,6,25200,46800,18000,68400,600,447,19,2125.0647,412770,60.950201988220215,OK,2025-09-16T05:38:09.156166
60_07_01,60,7,25200,50400,18000,68400,60,447,7,1997.5005999999987,172461,61.14367699623108,OK,2025-09-16T05:39:10.469113
60_07_02,60,7,25200,50400,18000,68400,120,447,8,2012.5783000000004,198921,31.21637201309204,OK,2025-09-16T05:39:41.863369
60_07_03,60,7,25200,50400,18000,68400,180,447,9,1999.379799999998,225428,61.07190489768982,OK,2025-09-16T05:40:43.109286
60_07_04,60,7,25200,50400,18000,68400,240,447,10,1919.8020000000006,248469,61.23120903968811,OK,2025-09-16T05:41:44.517707
60_07_05,60,7,25200,50400,18000,68400,300,447,11,2023.690699999999,280433,31.00910210609436,OK,2025-09-16T05:42:15.716161
60_07_06,60,7,25200,50400,18000,68400,360,447,12,2004.695099999999,305103,30.955986976623535,OK,2025-09-16T05:42:46.860987
60_07_07,60,7,25200,50400,18000,68400,420,447,14,2089.101099999999,334330,31.30520009994507,OK,2025-09-16T05:43:18.355745
60_07_08,60,7,25200,50400,18000,68400,480,447,14,2043.2458000000001,358508,31.221277952194214,OK,2025-09-16T05:43:49.772539
60_07_09,60,7,25200,50400,18000,68400,540,447,16,2175.1205999999997,390462,60.99795603752136,OK,2025-09-16T05:44:50.963198
60_07_10,60,7,25200,50400,18000,68400,600,447,17,2171.6826000000005,416245,30.977263927459717,OK,2025-09-16T05:45:22.135579
60_08_01,60,8,25200,54000,18000,68400,60,447,6,1887.1229999999998,169012,32.55826687812805,OK,2025-09-16T05:45:54.868424
60_08_02,60,8,25200,54000,18000,68400,120,447,7,1937.4824999999983,197699,61.65816307067871,OK,2025-09-16T05:46:56.706487
60_08_03,60,8,25200,54000,18000,68400,180,447,8,2003.9545000000003,226750,31.53535795211792,OK,2025-09-16T05:47:28.428664
60_08_04,60,8,25200,54000,18000,68400,240,447,9,2050.3632999999995,254180,31.13093113899231,OK,2025-09-16T05:47:59.747627
60_08_05,60,8,25200,54000,18000,68400,300,447,10,2143.1025999999983,286207,63.717814922332764,OK,2025-09-16T05:49:03.652093
60_08_06,60,8,25200,54000,18000,68400,360,447,11,2026.7839000000008,305388,61.36085605621338,OK,2025-09-16T05:50:05.208531
60_08_07,60,8,25200,54000,18000,68400,420,447,12,2121.6045999999997,337217,31.458523988723755,OK,2025-09-16T05:50:36.863211
60_08_08,60,8,25200,54000,18000,68400,480,447,13,2084.255399999997,362830,61.49228000640869,OK,2025-09-16T05:51:38.558389
60_08_09,60,8,25200,54000,18000,68400,540,447,14,2045.7383999999997,383351,61.41291308403015,OK,2025-09-16T05:52:40.175780
60_08_10,60,8,25200,54000,18000,68400,600,447,15,2086.6208999999994,411746,61.382035970687866,OK,2025-09-16T05:53:41.748483
60_09_01,60,9,25200,57600,18000,68400,60,447,6,1865.474900000002,167798,61.3248610496521,OK,2025-09-16T05:54:43.238658
60_09_02,60,9,25200,57600,18000,68400,120,447,7,1917.8879999999997,195185,31.17011785507202,OK,2025-09-16T05:55:14.571637
60_09_03,60,9,25200,57600,18000,68400,180,447,7,2019.9008999999999,228146,61.00289011001587,OK,2025-09-16T05:56:15.749312
60_09_04,60,9,25200,57600,18000,68400,240,447,8,1968.8462999999992,251008,61.14642786979675,OK,2025-09-16T05:57:17.074472
60_09_05,60,9,25200,57600,18000,68400,300,447,9,1824.657799999999,271597,30.952187299728394,OK,2025-09-16T05:57:48.197714
60_09_06,60,9,25200,57600,18000,68400,360,447,10,1993.4479999999994,305153,60.98208522796631,OK,2025-09-16T05:58:49.362694
60_09_07,60,9,25200,57600,18000,68400,420,447,11,1946.3940000000002,329445,30.985238075256348,OK,2025-09-16T05:59:20.536472
60_09_08,60,9,25200,57600,18000,68400,480,447,11,2060.140699999999,359636,61.23134207725525,OK,2025-09-16T06:00:21.952204
60_09_09,60,9,25200,57600,18000,68400,540,447,12,2005.115,385120,62.08468794822693,OK,2025-09-16T06:01:24.234908
60_09_10,60,9,25200,57600,18000,68400,600,447,13,2081.8799999999987,412457,31.350292921066284,OK,2025-09-16T06:01:55.768882
60_10_01,60,10,25200,61200,18000,68400,60,447,5,1908.6755000000016,168401,30.923823833465576,OK,2025-09-16T06:02:26.867259
60_10_02,60,10,25200,61200,18000,68400,120,447,6,1869.2993000000006,195009,31.43770718574524,OK,2025-09-16T06:02:58.475226
60_10_03,60,10,25200,61200,18000,68400,180,447,7,1992.6875000000014,225870,31.0450119972229,OK,2025-09-16T06:03:29.702833
60_10_04,60,10,25200,61200,18000,68400,240,447,7,2000.231,252623,31.468843936920166,OK,2025-09-16T06:04:01.343490
60_10_05,60,10,25200,61200,18000,68400,300,447,8,2044.5384999999987,281157,31.37999987602234,OK,2025-09-16T06:04:32.935999
60_10_06,60,10,25200,61200,18000,68400,360,447,9,1935.576299999999,302009,31.185842037200928,OK,2025-09-16T06:05:04.309951
60_10_07,60,10,25200,61200,18000,68400,420,447,10,1926.2064999999998,328412,60.954005002975464,OK,2025-09-16T06:06:05.436778
60_10_08,60,10,25200,61200,18000,68400,480,447,10,1995.8544000000004,356227,61.274186849594116,OK,2025-09-16T06:07:06.900139
60_10_09,60,10,25200,61200,18000,68400,540,447,11,2027.0013999999987,384984,61.22004818916321,OK,2025-09-16T06:08:08.307088
60_10_10,60,10,25200,61200,18000,68400,600,447,12,2012.562499999999,411050,61.09599995613098,OK,2025-09-16T06:09:09.594690
65_02_01,65,2,25200,32400,18000,68400,60,505,26,2659.2001999999966,212099,33.397109031677246,OK,2025-09-16T06:09:43.239926
65_02_02,65,2,25200,32400,18000,68400,120,505,30,2801.341899999999,249352,33.351770877838135,OK,2025-09-16T06:10:16.858429
65_02_03,65,2,25200,32400,18000,68400,180,505,34,2870.1079999999974,280083,63.15907883644104,OK,2025-09-16T06:11:20.287376
65_02_04,65,2,25200,32400,18000,68400,240,505,36,3063.5939999999987,315229,33.26968502998352,OK,2025-09-16T06:11:53.834853
65_02_05,65,2,25200,32400,18000,68400,300,505,42,3359.622199999997,354828,33.189582109451294,OK,2025-09-16T06:12:27.315101
65_02_06,65,2,25200,32400,18000,68400,360,505,45,3477.8895000000007,390898,33.26293587684631,OK,2025-09-16T06:13:00.895717
65_02_07,65,2,25200,32400,18000,68400,420,505,50,3731.813799999996,423231,53.59382605552673,OK,2025-09-16T06:13:54.808405
65_02_08,65,2,25200,32400,18000,68400,480,505,53,3707.493199999999,451625,103.89721488952637,OK,2025-09-16T06:15:39.023523
65_02_09,65,2,25200,32400,18000,68400,540,505,56,3845.821799999996,482127,73.79391312599182,OK,2025-09-16T06:16:53.171576
65_02_10,65,2,25200,32400,18000,68400,600,505,60,3963.4852999999976,513098,73.67639398574829,OK,2025-09-16T06:18:07.207961
65_03_01,65,3,25200,36000,18000,68400,60,505,17,2224.7888999999996,192914,63.626285791397095,OK,2025-09-16T06:19:11.065154
